,Key,Entry_data
5032,"dfs_hour_(15, 5)_BB_INFY",37
5033,"dfs_hour_(15, 5)_BBRSI_INFY",36
5034,"dfs_hour_(15, 5)_BBRSI-UC_INFY",37
5035,"dfs_hour_(15, 5)_MA_INFY",39
5036,"dfs_hour_(15, 5)_MARSI-C_INFY",7
5037,"dfs_hour_(15, 5)_MARSI-UC1_INFY",7
5038,"dfs_hour_(15, 5)_MARSI-UC2_INFY",16
5039,"dfs_hour_(15, 5)_RSI_INFY",45
5040,"dfs_hour_(3, 1)_BB_INFY",219
5041,"dfs_hour_(3, 1)_BBRSI_INFY",172
5042,"dfs_hour_(3, 1)_BBRSI-UC_INFY",218
5043,"dfs_hour_(3, 1)_MA_INFY",146
5044,"dfs_hour_(3, 1)_MARSI-C_INFY",8
5045,"dfs_hour_(3, 1)_MARSI-UC1_INFY",8
5046,"dfs_hour_(3, 1)_MARSI-UC2_INFY",35
5047,"dfs_hour_(3, 1)_RSI_INFY",329
5048,"dfs_hour_(30, 10)_BB_INFY",15
5049,"dfs_hour_(30, 10)_BBRSI_INFY",14
5050,"dfs_hour_(30, 10)_BBRSI-UC_INFY",15
5051,"dfs_hour_(30, 10)_MA_INFY",14
5052,"dfs_hour_(30, 10)_MARSI-C_INFY",6
5053,"dfs_hour_(30, 10)_MARSI-UC1_INFY",7
5054,"dfs_hour_(30, 10)_MARSI-UC2_INFY",9
5055,"dfs_hour_(30, 10)_RSI_INFY",13
5056,"dfs_38minute_(1, 0.33)_BB_INFY",459
5057,"dfs_38minute_(1, 0.33)_BBRSI_INFY",305
5058,"dfs_38minute_(1, 0.33)_BBRSI-UC_INFY",433
5059,"dfs_38minute_(1, 0.33)_MA_INFY",217
5060,"dfs_38minute_(1, 0.33)_MARSI-C_INFY",17
5061,"dfs_38minute_(1, 0.33)_MARSI-UC1_INFY",27
5062,"dfs_38minute_(1, 0.33)_MARSI-UC2_INFY",54
5063,"dfs_38minute_(1, 0.33)_RSI_INFY",751
5064,"dfs_38minute_(15, 5)_BB_INFY",46
5065,"dfs_38minute_(15, 5)_BBRSI_INFY",45
5066,"dfs_38minute_(15, 5)_BBRSI-UC_INFY",45
5067,"dfs_38minute_(15, 5)_MA_INFY",39
5068,"dfs_38minute_(15, 5)_MARSI-C_INFY",11
5069,"dfs_38minute_(15, 5)_MARSI-UC1_INFY",16
5070,"dfs_38minute_(15, 5)_MARSI-UC2_INFY",25
5071,"dfs_38minute_(15, 5)_RSI_INFY",58
5072,"dfs_38minute_(3, 1)_BB_INFY",289
5073,"dfs_38minute_(3, 1)_BBRSI_INFY",225
5074,"dfs_38minute_(3, 1)_BBRSI-UC_INFY",279
5075,"dfs_38minute_(3, 1)_MA_INFY",182
5076,"dfs_38minute_(3, 1)_MARSI-C_INFY",15
5077,"dfs_38minute_(3, 1)_MARSI-UC1_INFY",23
5078,"dfs_38minute_(3, 1)_MARSI-UC2_INFY",46
5079,"dfs_38minute_(3, 1)_RSI_INFY",419
5080,"dfs_38minute_(30, 10)_BB_INFY",16
5081,"dfs_38minute_(30, 10)_BBRSI_INFY",16
5082,"dfs_38minute_(30, 10)_BBRSI-UC_INFY",16
5083,"dfs_38minute_(30, 10)_MA_INFY",13
5084,"dfs_38minute_(30, 10)_MARSI-C_INFY",8
5085,"dfs_38minute_(30, 10)_MARSI-UC1_INFY",10
5086,"dfs_38minute_(30, 10)_MARSI-UC2_INFY",13
5087,"dfs_38minute_(30, 10)_RSI_INFY",14
5088,"dfs_day_(1, 0.33)_BB_IOC",59
5089,"dfs_day_(1, 0.33)_BBRSI_IOC",33
5090,"dfs_day_(1, 0.33)_BBRSI-UC_IOC",56
5091,"dfs_day_(1, 0.33)_MA_IOC",19
5092,"dfs_day_(1, 0.33)_MARSI-C_IOC",0
5093,"dfs_day_(1, 0.33)_MARSI-UC1_IOC",1
5094,"dfs_day_(1, 0.33)_MARSI-UC2_IOC",5
5095,"dfs_day_(1, 0.33)_RSI_IOC",112
5096,"dfs_day_(15, 5)_BB_IOC",27
5097,"dfs_day_(15, 5)_BBRSI_IOC",21
5098,"dfs_day_(15, 5)_BBRSI-UC_IOC",27
5099,"dfs_day_(15, 5)_MA_IOC",15
5100,"dfs_day_(15, 5)_MARSI-C_IOC",0
5101,"dfs_day_(15, 5)_MARSI-UC1_IOC",1
5102,"dfs_day_(15, 5)_MARSI-UC2_IOC",5
5103,"dfs_day_(15, 5)_RSI_IOC",41
5104,"dfs_day_(3, 1)_BB_IOC",54
5105,"dfs_day_(3, 1)_BBRSI_IOC",31
5106,"dfs_day_(3, 1)_BBRSI-UC_IOC",51
5107,"dfs_day_(3, 1)_MA_IOC",19
5108,"dfs_day_(3, 1)_MARSI-C_IOC",0
5109,"dfs_day_(3, 1)_MARSI-UC1_IOC",1
5110,"dfs_day_(3, 1)_MARSI-UC2_IOC",5
5111,"dfs_day_(3, 1)_RSI_IOC",82
5112,"dfs_day_(30, 10)_BB_IOC",15
5113,"dfs_day_(30, 10)_BBRSI_IOC",13
5114,"dfs_day_(30, 10)_BBRSI-UC_IOC",15
5115,"dfs_day_(30, 10)_MA_IOC",10
5116,"dfs_day_(30, 10)_MARSI-C_IOC",0
5117,"dfs_day_(30, 10)_MARSI-UC1_IOC",1
5118,"dfs_day_(30, 10)_MARSI-UC2_IOC",5
5119,"dfs_day_(30, 10)_RSI_IOC",14
5120,"dfs_hour_(1, 0.33)_BB_IOC",369
5121,"dfs_hour_(1, 0.33)_BBRSI_IOC",272
5122,"dfs_hour_(1, 0.33)_BBRSI-UC_IOC",362
5123,"dfs_hour_(1, 0.33)_MA_IOC",152
5124,"dfs_hour_(1, 0.33)_MARSI-C_IOC",9
5125,"dfs_hour_(1, 0.33)_MARSI-UC1_IOC",9
5126,"dfs_hour_(1, 0.33)_MARSI-UC2_IOC",34
5127,"dfs_hour_(1, 0.33)_RSI_IOC",634
5128,"dfs_hour_(15, 5)_BB_IOC",65
5129,"dfs_hour_(15, 5)_BBRSI_IOC",63
5130,"dfs_hour_(15, 5)_BBRSI-UC_IOC",64
5131,"dfs_hour_(15, 5)_MA_IOC",53
5132,"dfs_hour_(15, 5)_MARSI-C_IOC",7
5133,"dfs_hour_(15, 5)_MARSI-UC1_IOC",8
5134,"dfs_hour_(15, 5)_MARSI-UC2_IOC",22
5135,"dfs_hour_(15, 5)_RSI_IOC",76
5136,"dfs_hour_(3, 1)_BB_IOC",282
5137,"dfs_hour_(3, 1)_BBRSI_IOC",221
5138,"dfs_hour_(3, 1)_BBRSI-UC_IOC",274
5139,"dfs_hour_(3, 1)_MA_IOC",143
5140,"dfs_hour_(3, 1)_MARSI-C_IOC",9
5141,"dfs_hour_(3, 1)_MARSI-UC1_IOC",8
5142,"dfs_hour_(3, 1)_MARSI-UC2_IOC",31
5143,"dfs_hour_(3, 1)_RSI_IOC",388
5144,"dfs_hour_(30, 10)_BB_IOC",22
5145,"dfs_hour_(30, 10)_BBRSI_IOC",19
5146,"dfs_hour_(30, 10)_BBRSI-UC_IOC",22
5147,"dfs_hour_(30, 10)_MA_IOC",15
5148,"dfs_hour_(30, 10)_MARSI-C_IOC",5
5149,"dfs_hour_(30, 10)_MARSI-UC1_IOC",8
5150,"dfs_hour_(30, 10)_MARSI-UC2_IOC",16
5151,"dfs_hour_(30, 10)_RSI_IOC",22
5152,"dfs_38minute_(1, 0.33)_BB_IOC",540
5153,"dfs_38minute_(1, 0.33)_BBRSI_IOC",363
5154,"dfs_38minute_(1, 0.33)_BBRSI-UC_IOC",523
5155,"dfs_38minute_(1, 0.33)_MA_IOC",205
5156,"dfs_38minute_(1, 0.33)_MARSI-C_IOC",19
5157,"dfs_38minute_(1, 0.33)_MARSI-UC1_IOC",27
5158,"dfs_38minute_(1, 0.33)_MARSI-UC2_IOC",61
5159,"dfs_38minute_(1, 0.33)_RSI_IOC",866
5160,"dfs_38minute_(15, 5)_BB_IOC",70
5161,"dfs_38minute_(15, 5)_BBRSI_IOC",71
5162,"dfs_38minute_(15, 5)_BBRSI-UC_IOC",70
5163,"dfs_38minute_(15, 5)_MA_IOC",61
5164,"dfs_38minute_(15, 5)_MARSI-C_IOC",13
5165,"dfs_38minute_(15, 5)_MARSI-UC1_IOC",17
5166,"dfs_38minute_(15, 5)_MARSI-UC2_IOC",30
5167,"dfs_38minute_(15, 5)_RSI_IOC",73
5168,"dfs_38minute_(3, 1)_BB_IOC",372
5169,"dfs_38minute_(3, 1)_BBRSI_IOC",276
5170,"dfs_38minute_(3, 1)_BBRSI-UC_IOC",365
5171,"dfs_38minute_(3, 1)_MA_IOC",184
5172,"dfs_38minute_(3, 1)_MARSI-C_IOC",16
5173,"dfs_38minute_(3, 1)_MARSI-UC1_IOC",26
5174,"dfs_38minute_(3, 1)_MARSI-UC2_IOC",58
5175,"dfs_38minute_(3, 1)_RSI_IOC",517
5176,"dfs_38minute_(30, 10)_BB_IOC",19
5177,"dfs_38minute_(30, 10)_BBRSI_IOC",19
5178,"dfs_38minute_(30, 10)_BBRSI-UC_IOC",19
5179,"dfs_38minute_(30, 10)_MA_IOC",17
5180,"dfs_38minute_(30, 10)_MARSI-C_IOC",11
5181,"dfs_38minute_(30, 10)_MARSI-UC1_IOC",10
5182,"dfs_38minute_(30, 10)_MARSI-UC2_IOC",11
5183,"dfs_38minute_(30, 10)_RSI_IOC",25
5184,"dfs_day_(1, 0.33)_BB_ITC",40
5185,"dfs_day_(1, 0.33)_BBRSI_ITC",22
5186,"dfs_day_(1, 0.33)_BBRSI-UC_ITC",36
5187,"dfs_day_(1, 0.33)_MA_ITC",22
5188,"dfs_day_(1, 0.33)_MARSI-C_ITC",1
5189,"dfs_day_(1, 0.33)_MARSI-UC1_ITC",2
5190,"dfs_day_(1, 0.33)_MARSI-UC2_ITC",9
5191,"dfs_day_(1, 0.33)_RSI_ITC",92
5192,"dfs_day_(15, 5)_BB_ITC",17
5193,"dfs_day_(15, 5)_BBRSI_ITC",13
5194,"dfs_day_(15, 5)_BBRSI-UC_ITC",16
5195,"dfs_day_(15, 5)_MA_ITC",13
5196,"dfs_day_(15, 5)_MARSI-C_ITC",1
5197,"dfs_day_(15, 5)_MARSI-UC1_ITC",2
5198,"dfs_day_(15, 5)_MARSI-UC2_ITC",6
5199,"dfs_day_(15, 5)_RSI_ITC",23
5200,"dfs_day_(3, 1)_BB_ITC",34
5201,"dfs_day_(3, 1)_BBRSI_ITC",19
5202,"dfs_day_(3, 1)_BBRSI-UC_ITC",30
5203,"dfs_day_(3, 1)_MA_ITC",21
5204,"dfs_day_(3, 1)_MARSI-C_ITC",1
5205,"dfs_day_(3, 1)_MARSI-UC1_ITC",2
5206,"dfs_day_(3, 1)_MARSI-UC2_ITC",8
5207,"dfs_day_(3, 1)_RSI_ITC",66
5208,"dfs_day_(30, 10)_BB_ITC",10
5209,"dfs_day_(30, 10)_BBRSI_ITC",7
5210,"dfs_day_(30, 10)_BBRSI-UC_ITC",8
5211,"dfs_day_(30, 10)_MA_ITC",6
5212,"dfs_day_(30, 10)_MARSI-C_ITC",1
5213,"dfs_day_(30, 10)_MARSI-UC1_ITC",2
5214,"dfs_day_(30, 10)_MARSI-UC2_ITC",3
5215,"dfs_day_(30, 10)_RSI_ITC",9
5216,"dfs_hour_(1, 0.33)_BB_ITC",349
5217,"dfs_hour_(1, 0.33)_BBRSI_ITC",247
5218,"dfs_hour_(1, 0.33)_BBRSI-UC_ITC",341
5219,"dfs_hour_(1, 0.33)_MA_ITC",161
5220,"dfs_hour_(1, 0.33)_MARSI-C_ITC",13
5221,"dfs_hour_(1, 0.33)_MARSI-UC1_ITC",4
5222,"dfs_hour_(1, 0.33)_MARSI-UC2_ITC",29
5223,"dfs_hour_(1, 0.33)_RSI_ITC",602
5224,"dfs_hour_(15, 5)_BB_ITC",43
5225,"dfs_hour_(15, 5)_BBRSI_ITC",39
5226,"dfs_hour_(15, 5)_BBRSI-UC_ITC",43
5227,"dfs_hour_(15, 5)_MA_ITC",36
5228,"dfs_hour_(15, 5)_MARSI-C_ITC",8
5229,"dfs_hour_(15, 5)_MARSI-UC1_ITC",2
5230,"dfs_hour_(15, 5)_MARSI-UC2_ITC",15
5231,"dfs_hour_(15, 5)_RSI_ITC",46
5232,"dfs_hour_(3, 1)_BB_ITC",232
5233,"dfs_hour_(3, 1)_BBRSI_ITC",184
5234,"dfs_hour_(3, 1)_BBRSI-UC_ITC",228
5235,"dfs_hour_(3, 1)_MA_ITC",142
5236,"dfs_hour_(3, 1)_MARSI-C_ITC",13
5237,"dfs_hour_(3, 1)_MARSI-UC1_ITC",3
5238,"dfs_hour_(3, 1)_MARSI-UC2_ITC",24
5239,"dfs_hour_(3, 1)_RSI_ITC",350
5240,"dfs_hour_(30, 10)_BB_ITC",15
5241,"dfs_hour_(30, 10)_BBRSI_ITC",17
5242,"dfs_hour_(30, 10)_BBRSI-UC_ITC",15
5243,"dfs_hour_(30, 10)_MA_ITC",12
5244,"dfs_hour_(30, 10)_MARSI-C_ITC",6
5245,"dfs_hour_(30, 10)_MARSI-UC1_ITC",2
5246,"dfs_hour_(30, 10)_MARSI-UC2_ITC",6
5247,"dfs_hour_(30, 10)_RSI_ITC",18
5248,"dfs_38minute_(1, 0.33)_BB_ITC",485
5249,"dfs_38minute_(1, 0.33)_BBRSI_ITC",325
5250,"dfs_38minute_(1, 0.33)_BBRSI-UC_ITC",472
5251,"dfs_38minute_(1, 0.33)_MA_ITC",215
5252,"dfs_38minute_(1, 0.33)_MARSI-C_ITC",14
5253,"dfs_38minute_(1, 0.33)_MARSI-UC1_ITC",12
5254,"dfs_38minute_(1, 0.33)_MARSI-UC2_ITC",49
5255,"dfs_38minute_(1, 0.33)_RSI_ITC",789
5256,"dfs_38minute_(15, 5)_BB_ITC",49
5257,"dfs_38minute_(15, 5)_BBRSI_ITC",42
5258,"dfs_38minute_(15, 5)_BBRSI-UC_ITC",47
5259,"dfs_38minute_(15, 5)_MA_ITC",40
5260,"dfs_38minute_(15, 5)_MARSI-C_ITC",10
5261,"dfs_38minute_(15, 5)_MARSI-UC1_ITC",8
5262,"dfs_38minute_(15, 5)_MARSI-UC2_ITC",19
5263,"dfs_38minute_(15, 5)_RSI_ITC",53
5264,"dfs_38minute_(3, 1)_BB_ITC",311
5265,"dfs_38minute_(3, 1)_BBRSI_ITC",234
5266,"dfs_38minute_(3, 1)_BBRSI-UC_ITC",307
5267,"dfs_38minute_(3, 1)_MA_ITC",180
5268,"dfs_38minute_(3, 1)_MARSI-C_ITC",13
5269,"dfs_38minute_(3, 1)_MARSI-UC1_ITC",11
5270,"dfs_38minute_(3, 1)_MARSI-UC2_ITC",42
5271,"dfs_38minute_(3, 1)_RSI_ITC",411
5272,"dfs_38minute_(30, 10)_BB_ITC",16
5273,"dfs_38minute_(30, 10)_BBRSI_ITC",17
5274,"dfs_38minute_(30, 10)_BBRSI-UC_ITC",16
5275,"dfs_38minute_(30, 10)_MA_ITC",12
5276,"dfs_38minute_(30, 10)_MARSI-C_ITC",5
5277,"dfs_38minute_(30, 10)_MARSI-UC1_ITC",4
5278,"dfs_38minute_(30, 10)_MARSI-UC2_ITC",7
5279,"dfs_38minute_(30, 10)_RSI_ITC",13
5280,"dfs_day_(1, 0.33)_BB_JINDALSTEL",53
5281,"dfs_day_(1, 0.33)_BBRSI_JINDALSTEL",33
5282,"dfs_day_(1, 0.33)_BBRSI-UC_JINDALSTEL",47
5283,"dfs_day_(1, 0.33)_MA_JINDALSTEL",18
5284,"dfs_day_(1, 0.33)_MARSI-C_JINDALSTEL",0
5285,"dfs_day_(1, 0.33)_MARSI-UC1_JINDALSTEL",0
5286,"dfs_day_(1, 0.33)_MARSI-UC2_JINDALSTEL",3
5287,"dfs_day_(1, 0.33)_RSI_JINDALSTEL",93
5288,"dfs_day_(15, 5)_BB_JINDALSTEL",36
5289,"dfs_day_(15, 5)_BBRSI_JINDALSTEL",24
5290,"dfs_day_(15, 5)_BBRSI-UC_JINDALSTEL",32
5291,"dfs_day_(15, 5)_MA_JINDALSTEL",18
5292,"dfs_day_(15, 5)_MARSI-C_JINDALSTEL",0
5293,"dfs_day_(15, 5)_MARSI-UC1_JINDALSTEL",0
5294,"dfs_day_(15, 5)_MARSI-UC2_JINDALSTEL",3
5295,"dfs_day_(15, 5)_RSI_JINDALSTEL",50
5296,"dfs_day_(3, 1)_BB_JINDALSTEL",49
5297,"dfs_day_(3, 1)_BBRSI_JINDALSTEL",31
5298,"dfs_day_(3, 1)_BBRSI-UC_JINDALSTEL",44
5299,"dfs_day_(3, 1)_MA_JINDALSTEL",18
5300,"dfs_day_(3, 1)_MARSI-C_JINDALSTEL",0
5301,"dfs_day_(3, 1)_MARSI-UC1_JINDALSTEL",0
5302,"dfs_day_(3, 1)_MARSI-UC2_JINDALSTEL",3
5303,"dfs_day_(3, 1)_RSI_JINDALSTEL",85
5304,"dfs_day_(30, 10)_BB_JINDALSTEL",27
5305,"dfs_day_(30, 10)_BBRSI_JINDALSTEL",19
5306,"dfs_day_(30, 10)_BBRSI-UC_JINDALSTEL",27
5307,"dfs_day_(30, 10)_MA_JINDALSTEL",13
5308,"dfs_day_(30, 10)_MARSI-C_JINDALSTEL",0
5309,"dfs_day_(30, 10)_MARSI-UC1_JINDALSTEL",0
5310,"dfs_day_(30, 10)_MARSI-UC2_JINDALSTEL",3
5311,"dfs_day_(30, 10)_RSI_JINDALSTEL",34
5312,"dfs_hour_(1, 0.33)_BB_JINDALSTEL",395
5313,"dfs_hour_(1, 0.33)_BBRSI_JINDALSTEL",289
5314,"dfs_hour_(1, 0.33)_BBRSI-UC_JINDALSTEL",385
5315,"dfs_hour_(1, 0.33)_MA_JINDALSTEL",141
5316,"dfs_hour_(1, 0.33)_MARSI-C_JINDALSTEL",6
5317,"dfs_hour_(1, 0.33)_MARSI-UC1_JINDALSTEL",12
5318,"dfs_hour_(1, 0.33)_MARSI-UC2_JINDALSTEL",38
5319,"dfs_hour_(1, 0.33)_RSI_JINDALSTEL",786
5320,"dfs_hour_(15, 5)_BB_JINDALSTEL",142
5321,"dfs_hour_(15, 5)_BBRSI_JINDALSTEL",123
5322,"dfs_hour_(15, 5)_BBRSI-UC_JINDALSTEL",138
5323,"dfs_hour_(15, 5)_MA_JINDALSTEL",87
5324,"dfs_hour_(15, 5)_MARSI-C_JINDALSTEL",6
5325,"dfs_hour_(15, 5)_MARSI-UC1_JINDALSTEL",12
5326,"dfs_hour_(15, 5)_MARSI-UC2_JINDALSTEL",33
5327,"dfs_hour_(15, 5)_RSI_JINDALSTEL",155
5328,"dfs_hour_(3, 1)_BB_JINDALSTEL",344
5329,"dfs_hour_(3, 1)_BBRSI_JINDALSTEL",258
5330,"dfs_hour_(3, 1)_BBRSI-UC_JINDALSTEL",335
5331,"dfs_hour_(3, 1)_MA_JINDALSTEL",137
5332,"dfs_hour_(3, 1)_MARSI-C_JINDALSTEL",6
5333,"dfs_hour_(3, 1)_MARSI-UC1_JINDALSTEL",12
5334,"dfs_hour_(3, 1)_MARSI-UC2_JINDALSTEL",35
5335,"dfs_hour_(3, 1)_RSI_JINDALSTEL",534
5336,"dfs_hour_(30, 10)_BB_JINDALSTEL",57
5337,"dfs_hour_(30, 10)_BBRSI_JINDALSTEL",55
5338,"dfs_hour_(30, 10)_BBRSI-UC_JINDALSTEL",58
5339,"dfs_hour_(30, 10)_MA_JINDALSTEL",48
5340,"dfs_hour_(30, 10)_MARSI-C_JINDALSTEL",6
5341,"dfs_hour_(30, 10)_MARSI-UC1_JINDALSTEL",12
5342,"dfs_hour_(30, 10)_MARSI-UC2_JINDALSTEL",26
5343,"dfs_hour_(30, 10)_RSI_JINDALSTEL",63
5344,"dfs_38minute_(1, 0.33)_BB_JINDALSTEL",566
5345,"dfs_38minute_(1, 0.33)_BBRSI_JINDALSTEL",388
5346,"dfs_38minute_(1, 0.33)_BBRSI-UC_JINDALSTEL",552
5347,"dfs_38minute_(1, 0.33)_MA_JINDALSTEL",213
5348,"dfs_38minute_(1, 0.33)_MARSI-C_JINDALSTEL",14
5349,"dfs_38minute_(1, 0.33)_MARSI-UC1_JINDALSTEL",18
5350,"dfs_38minute_(1, 0.33)_MARSI-UC2_JINDALSTEL",41
5351,"dfs_38minute_(1, 0.33)_RSI_JINDALSTEL",1034
5352,"dfs_38minute_(15, 5)_BB_JINDALSTEL",158
5353,"dfs_38minute_(15, 5)_BBRSI_JINDALSTEL",143
5354,"dfs_38minute_(15, 5)_BBRSI-UC_JINDALSTEL",158
5355,"dfs_38minute_(15, 5)_MA_JINDALSTEL",106
5356,"dfs_38minute_(15, 5)_MARSI-C_JINDALSTEL",12
5357,"dfs_38minute_(15, 5)_MARSI-UC1_JINDALSTEL",14
5358,"dfs_38minute_(15, 5)_MARSI-UC2_JINDALSTEL",31
5359,"dfs_38minute_(15, 5)_RSI_JINDALSTEL",171
5360,"dfs_38minute_(3, 1)_BB_JINDALSTEL",476
5361,"dfs_38minute_(3, 1)_BBRSI_JINDALSTEL",339
5362,"dfs_38minute_(3, 1)_BBRSI-UC_JINDALSTEL",462
5363,"dfs_38minute_(3, 1)_MA_JINDALSTEL",205
5364,"dfs_38minute_(3, 1)_MARSI-C_JINDALSTEL",14
5365,"dfs_38minute_(3, 1)_MARSI-UC1_JINDALSTEL",16
5366,"dfs_38minute_(3, 1)_MARSI-UC2_JINDALSTEL",35
5367,"dfs_38minute_(3, 1)_RSI_JINDALSTEL",680
5368,"dfs_38minute_(30, 10)_BB_JINDALSTEL",65
5369,"dfs_38minute_(30, 10)_BBRSI_JINDALSTEL",59
5370,"dfs_38minute_(30, 10)_BBRSI-UC_JINDALSTEL",65
5371,"dfs_38minute_(30, 10)_MA_JINDALSTEL",57
5372,"dfs_38minute_(30, 10)_MARSI-C_JINDALSTEL",10
5373,"dfs_38minute_(30, 10)_MARSI-UC1_JINDALSTEL",13
5374,"dfs_38minute_(30, 10)_MARSI-UC2_JINDALSTEL",23
5375,"dfs_38minute_(30, 10)_RSI_JINDALSTEL",73
5376,"dfs_day_(1, 0.33)_BB_JSWSTEEL",53
5377,"dfs_day_(1, 0.33)_BBRSI_JSWSTEEL",30
5378,"dfs_day_(1, 0.33)_BBRSI-UC_JSWSTEEL",51
5379,"dfs_day_(1, 0.33)_MA_JSWSTEEL",18
5380,"dfs_day_(1, 0.33)_MARSI-C_JSWSTEEL",1
5381,"dfs_day_(1, 0.33)_MARSI-UC1_JSWSTEEL",0
5382,"dfs_day_(1, 0.33)_MARSI-UC2_JSWSTEEL",0
5383,"dfs_day_(1, 0.33)_RSI_JSWSTEEL",68
5384,"dfs_day_(15, 5)_BB_JSWSTEEL",29
5385,"dfs_day_(15, 5)_BBRSI_JSWSTEEL",21
5386,"dfs_day_(15, 5)_BBRSI-UC_JSWSTEEL",29
5387,"dfs_day_(15, 5)_MA_JSWSTEEL",14
5388,"dfs_day_(15, 5)_MARSI-C_JSWSTEEL",1
5389,"dfs_day_(15, 5)_MARSI-UC1_JSWSTEEL",0
5390,"dfs_day_(15, 5)_MARSI-UC2_JSWSTEEL",0
5391,"dfs_day_(15, 5)_RSI_JSWSTEEL",32
5392,"dfs_day_(3, 1)_BB_JSWSTEEL",50
5393,"dfs_day_(3, 1)_BBRSI_JSWSTEEL",29
5394,"dfs_day_(3, 1)_BBRSI-UC_JSWSTEEL",47
5395,"dfs_day_(3, 1)_MA_JSWSTEEL",18
5396,"dfs_day_(3, 1)_MARSI-C_JSWSTEEL",1
5397,"dfs_day_(3, 1)_MARSI-UC1_JSWSTEEL",0
5398,"dfs_day_(3, 1)_MARSI-UC2_JSWSTEEL",0
5399,"dfs_day_(3, 1)_RSI_JSWSTEEL",59
5400,"dfs_day_(30, 10)_BB_JSWSTEEL",18
5401,"dfs_day_(30, 10)_BBRSI_JSWSTEEL",13
5402,"dfs_day_(30, 10)_BBRSI-UC_JSWSTEEL",17
5403,"dfs_day_(30, 10)_MA_JSWSTEEL",10
5404,"dfs_day_(30, 10)_MARSI-C_JSWSTEEL",1
5405,"dfs_day_(30, 10)_MARSI-UC1_JSWSTEEL",0
5406,"dfs_day_(30, 10)_MARSI-UC2_JSWSTEEL",0
5407,"dfs_day_(30, 10)_RSI_JSWSTEEL",21
5408,"dfs_hour_(1, 0.33)_BB_JSWSTEEL",364
5409,"dfs_hour_(1, 0.33)_BBRSI_JSWSTEEL",254
5410,"dfs_hour_(1, 0.33)_BBRSI-UC_JSWSTEEL",351
5411,"dfs_hour_(1, 0.33)_MA_JSWSTEEL",161
5412,"dfs_hour_(1, 0.33)_MARSI-C_JSWSTEEL",10
5413,"dfs_hour_(1, 0.33)_MARSI-UC1_JSWSTEEL",16
5414,"dfs_hour_(1, 0.33)_MARSI-UC2_JSWSTEEL",45
5415,"dfs_hour_(1, 0.33)_RSI_JSWSTEEL",616
5416,"dfs_hour_(15, 5)_BB_JSWSTEEL",68
5417,"dfs_hour_(15, 5)_BBRSI_JSWSTEEL",59
5418,"dfs_hour_(15, 5)_BBRSI-UC_JSWSTEEL",70
5419,"dfs_hour_(15, 5)_MA_JSWSTEEL",55
5420,"dfs_hour_(15, 5)_MARSI-C_JSWSTEEL",9
5421,"dfs_hour_(15, 5)_MARSI-UC1_JSWSTEEL",14
5422,"dfs_hour_(15, 5)_MARSI-UC2_JSWSTEEL",28
5423,"dfs_hour_(15, 5)_RSI_JSWSTEEL",77
5424,"dfs_hour_(3, 1)_BB_JSWSTEEL",300
5425,"dfs_hour_(3, 1)_BBRSI_JSWSTEEL",213
5426,"dfs_hour_(3, 1)_BBRSI-UC_JSWSTEEL",290
5427,"dfs_hour_(3, 1)_MA_JSWSTEEL",147
5428,"dfs_hour_(3, 1)_MARSI-C_JSWSTEEL",10
5429,"dfs_hour_(3, 1)_MARSI-UC1_JSWSTEEL",16
5430,"dfs_hour_(3, 1)_MARSI-UC2_JSWSTEEL",41
5431,"dfs_hour_(3, 1)_RSI_JSWSTEEL",404
5432,"dfs_hour_(30, 10)_BB_JSWSTEEL",28
5433,"dfs_hour_(30, 10)_BBRSI_JSWSTEEL",27
5434,"dfs_hour_(30, 10)_BBRSI-UC_JSWSTEEL",27
5435,"dfs_hour_(30, 10)_MA_JSWSTEEL",26
5436,"dfs_hour_(30, 10)_MARSI-C_JSWSTEEL",9
5437,"dfs_hour_(30, 10)_MARSI-UC1_JSWSTEEL",12
5438,"dfs_hour_(30, 10)_MARSI-UC2_JSWSTEEL",19
5439,"dfs_hour_(30, 10)_RSI_JSWSTEEL",27
5440,"dfs_38minute_(1, 0.33)_BB_JSWSTEEL",527
5441,"dfs_38minute_(1, 0.33)_BBRSI_JSWSTEEL",347
5442,"dfs_38minute_(1, 0.33)_BBRSI-UC_JSWSTEEL",505
5443,"dfs_38minute_(1, 0.33)_MA_JSWSTEEL",226
5444,"dfs_38minute_(1, 0.33)_MARSI-C_JSWSTEEL",17
5445,"dfs_38minute_(1, 0.33)_MARSI-UC1_JSWSTEEL",16
5446,"dfs_38minute_(1, 0.33)_MARSI-UC2_JSWSTEEL",45
5447,"dfs_38minute_(1, 0.33)_RSI_JSWSTEEL",820
5448,"dfs_38minute_(15, 5)_BB_JSWSTEEL",86
5449,"dfs_38minute_(15, 5)_BBRSI_JSWSTEEL",75
5450,"dfs_38minute_(15, 5)_BBRSI-UC_JSWSTEEL",81
5451,"dfs_38minute_(15, 5)_MA_JSWSTEEL",64
5452,"dfs_38minute_(15, 5)_MARSI-C_JSWSTEEL",13
5453,"dfs_38minute_(15, 5)_MARSI-UC1_JSWSTEEL",16
5454,"dfs_38minute_(15, 5)_MARSI-UC2_JSWSTEEL",31
5455,"dfs_38minute_(15, 5)_RSI_JSWSTEEL",90
5456,"dfs_38minute_(3, 1)_BB_JSWSTEEL",390
